Power Units_Bus Number,MW_15810,MVAr_15810,MW_15811,MVAr_15811,MW_15812,MVAr_15812,MW_15813,MVAr_15813,MW_15814,MVAr_15814,MW_15815,MVAr_15815,MW_15821,MVAr_15821,MW_15822,MVAr_15822,MW_15823,MVAr_15823,MW_15825,MVAr_15825,MW_15840,MVAr_15840,MW_15841,MVAr_15841,MW_158308,MVAr_158308,MW_158311,MVAr_158311,MW_158800,MVAr_158800
2024-07-13 01:30:00,2.09,-0.37,2.40,-0.58,5.32,-0.69,2.40,-0.58,2.09,-0.37,2.66,-0.34,1.07,-0.12,0.64,0.02,0.64,0.02,1.07,-0.12,1.56,-0.34,3.80,1.11,12.85,-7.83,12.85,-7.83,2.37,0.00
2024-07-13 02:00:00,2.06,-0.40,2.30,-0.58,5.12,-0.73,2.30,-0.58,2.06,-0.40,2.56,-0.36,1.04,-0.12,0.64,0.02,0.64,0.02,1.04,-0.12,1.54,-0.38,3.79,1.11,12.77,-7.88,12.77,-7.88,2.32,0.00
2024-07-13 02:30:00,2.05,-0.38,2.32,-0.58,5.07,-0.73,2.32,-0.58,2.05,-0.38,2.54,-0.36,1.03,-0.12,0.64,0.02,0.64,0.02,1.03,-0.12,1.51,-0.38,3.83,1.12,12.45,-7.96,12.45,-7.96,2.23,0.00
2024-07-13 03:00:00,1.98,-0.39,2.26,-0.59,4.86,-0.76,2.26,-0.59,1.98,-0.39,2.43,-0.38,1.02,-0.12,0.57,0.02,0.57,0.02,1.02,-0.12,1.51,-0.38,3.59,1.05,11.86,-8.09,11.86,-8.09,2.23,0.00
2024-07-13 03:30:00,1.78,-0.40,2.20,-0.59,4.66,-0.76,2.20,-0.59,1.78,-0.40,2.33,-0.38,0.97,-0.12,0.57,0.01,0.57,0.01,0.97,-0.12,1.48,-0.38,3.22,0.94,11.52,-8.23,11.52,-8.23,2.23,0.00
2024-07-13 04:00:00,1.68,-0.43,2.18,-0.58,4.57,-0.80,2.18,-0.58,1.68,-0.43,2.29,-0.40,0.97,-0.12,0.57,0.02,0.57,0.02,0.97,-0.12,1.45,-0.36,3.22,0.94,11.50,-8.22,11.50,-8.22,2.23,0.00
2024-07-13 04:30:00,1.59,-0.43,2.15,-0.58,4.59,-0.75,2.15,-0.58,1.59,-0.43,2.30,-0.38,0.94,-0.13,0.62,0.00,0.62,0.00,0.94,-0.13,1.51,-0.34,3.18,0.93,11.80,-8.06,11.80,-8.06,2.34,0.00
2024-07-13 05:00:00,1.57,-0.43,2.14,-0.58,4.48,-0.75,2.14,-0.58,1.57,-0.43,2.24,-0.38,0.94,-0.13,0.83,-0.19,0.83,-0.19,0.94,-0.13,1.51,-0.34,3.13,0.91,13.73,-7.40,13.73,-7.40,2.34,0.00
2024-07-13 05:30:00,1.54,-0.42,2.08,-0.58,4.41,-0.75,2.08,-0.58,1.54,-0.42,2.20,-0.38,0.94,-0.13,1.93,-0.05,1.93,-0.05,0.94,-0.13,1.51,-0.34,3.03,0.88,14.67,-6.96,14.67,-6.96,2.22,0.00
2024-07-13 06:00:00,1.54,-0.42,2.04,-0.58,4.41,-0.67,2.04,-0.58,1.54,-0.42,2.20,-0.34,0.94,-0.12,2.49,-0.06,2.49,-0.06,0.94,-0.12,1.66,-0.34,3.10,0.91,13.29,-7.44,13.29,-7.44,2.39,0.00
2024-07-13 06:30:00,1.62,-0.38,2.10,-0.60,4.44,-0.65,2.10,-0.60,1.62,-0.38,2.22,-0.32,0.88,-0.14,1.68,-0.08,1.68,-0.08,0.88,-0.14,2.00,-0.25,3.28,0.96,14.42,-7.09,14.42,-7.09,2.75,0.00
2024-07-13 07:00:00,1.76,-0.32,2.30,-0.56,4.63,-0.67,2.30,-0.56,1.76,-0.32,2.32,-0.34,0.94,-0.12,1.84,-0.02,1.84,-0.02,0.94,-0.12,2.05,-0.22,3.47,1.01,14.95,-6.83,14.95,-6.83,2.75,0.00
2024-07-13 07:30:00,1.87,-0.28,2.40,-0.54,4.94,-0.65,2.40,-0.54,1.87,-0.28,2.47,-0.32,0.97,-0.12,1.87,-0.04,1.87,-0.04,0.97,-0.12,2.23,-0.22,3.80,1.11,16.01,-6.52,16.01,-6.52,2.88,0.00
2024-07-13 08:00:00,2.06,-0.24,2.56,-0.50,5.30,-0.60,2.56,-0.50,2.06,-0.24,2.65,-0.30,1.00,-0.12,1.99,-0.12,1.99,-0.12,1.00,-0.12,2.35,-0.22,3.90,1.14,16.78,-6.27,16.78,-6.27,3.04,0.00
2024-07-13 08:30:00,2.10,-0.25,2.75,-0.45,5.68,-0.57,2.75,-0.45,2.10,-0.25,2.84,-0.28,1.01,-0.12,2.08,-0.03,2.08,-0.03,1.01,-0.12,2.58,-0.22,4.13,1.21,17.44,-6.13,17.44,-6.13,3.24,0.00
2024-07-13 09:00:00,2.16,-0.25,3.03,-0.43,6.24,-0.54,3.03,-0.43,2.16,-0.25,3.12,-0.27,1.05,-0.12,2.00,-0.02,2.00,-0.02,1.05,-0.12,2.80,0.22,4.02,1.17,17.99,-5.81,17.99,-5.81,3.62,0.00
2024-07-13 09:30:00,2.20,-0.22,3.17,-0.42,6.54,-0.52,3.17,-0.42,2.20,-0.22,3.27,-0.26,1.10,-0.12,2.00,-0.10,2.00,-0.10,1.10,-0.12,2.98,0.22,4.17,1.22,18.19,-5.88,18.19,-5.88,3.96,0.00
2024-07-13 10:00:00,2.38,-0.20,3.41,-0.39,7.01,-0.52,3.41,-0.39,2.38,-0.20,3.50,-0.26,1.18,-0.12,1.57,-0.07,1.57,-0.07,1.18,-0.12,3.11,0.22,4.96,1.45,19.03,-5.97,19.03,-5.97,4.06,0.00
2024-07-13 10:30:00,2.62,-0.20,3.63,-0.38,7.65,-0.39,3.63,-0.38,2.62,-0.20,3.82,-0.20,1.28,-0.12,1.30,-0.08,1.30,-0.08,1.28,-0.12,3.05,0.22,4.40,1.28,18.58,-5.98,18.58,-5.98,4.06,0.00
2024-07-13 11:00:00,2.66,-0.22,3.78,-0.32,7.60,-0.48,3.78,-0.32,2.66,-0.22,3.80,-0.24,1.19,-0.12,1.22,-0.01,1.22,-0.01,1.19,-0.12,3.19,0.22,4.78,1.40,19.49,-5.80,19.49,-5.80,4.06,0.00
2024-07-13 11:30:00,2.70,-0.24,3.87,-0.31,7.78,-0.29,3.87,-0.31,2.70,-0.24,3.89,-0.14,1.20,-0.12,1.45,-0.08,1.45,-0.08,1.20,-0.12,3.13,0.22,4.36,1.27,19.18,-5.78,19.18,-5.78,4.06,0.00
2024-07-13 12:00:00,2.55,-0.24,3.90,-0.29,7.72,-0.29,3.90,-0.29,2.55,-0.24,3.85,-0.15,1.13,-0.13,1.52,-0.06,1.52,-0.06,1.13,-0.13,2.78,-0.22,3.09,0.90,16.61,-6.29,16.61,-6.29,3.66,0.00
2024-07-13 12:30:00,2.16,-0.24,3.63,-0.35,7.27,-0.50,3.63,-0.35,2.16,-0.24,3.63,-0.25,1.00,-0.12,1.16,-0.02,1.16,-0.02,1.00,-0.12,2.78,-0.22,3.46,1.01,17.12,-6.56,17.12,-6.56,3.66,0.00
2024-07-13 13:00:00,2.36,-0.27,3.69,-0.37,7.53,-0.29,3.69,-0.37,2.36,-0.27,3.76,-0.15,1.08,-0.14,1.05,0.24,1.05,0.24,1.08,-0.14,2.83,-0.22,3.20,0.93,16.58,-6.76,16.58,-6.76,3.60,0.00
2024-07-13 13:30:00,2.36,-0.27,3.63,-0.37,7.48,-0.51,3.63,-0.37,2.36,-0.27,3.73,-0.26,1.00,-0.14,0.94,0.10,0.94,0.10,1.00,-0.14,2.80,-0.22,3.53,1.03,16.93,-6.80,16.93,-6.80,3.67,0.00
2024-07-13 14:00:00,2.39,-0.31,3.60,-0.41,7.43,-0.43,3.60,-0.41,2.39,-0.31,3.71,-0.22,1.05,-0.15,0.98,0.01,0.98,0.01,1.05,-0.15,2.67,-0.22,3.00,0.88,15.93,-6.94,15.93,-6.94,3.51,0.00
2024-07-13 14:30:00,2.19,-0.34,3.52,-0.43,7.28,-0.45,3.52,-0.43,2.19,-0.34,3.63,-0.23,0.94,-0.16,0.90,0.01,0.90,0.01,0.94,-0.16,2.60,-0.22,2.88,0.84,15.45,-7.09,15.45,-7.09,3.51,0.00
2024-07-13 15:00:00,2.17,-0.34,3.40,-0.43,7.04,-0.45,3.40,-0.43,2.17,-0.34,3.51,-0.23,0.91,-0.16,0.86,0.01,0.86,0.01,0.91,-0.16,2.68,0.03,2.71,0.79,15.20,-7.05,15.20,-7.05,3.66,0.00
2024-07-13 15:30:00,2.04,-0.33,3.31,-0.43,6.91,-0.45,3.31,-0.43,2.04,-0.33,3.45,-0.23,0.93,-0.16,0.86,0.12,0.86,0.12,0.93,-0.16,2.57,-0.22,3.01,0.88,15.26,-7.08,15.26,-7.08,3.43,0.00
2024-07-13 16:00:00,2.05,-0.33,3.28,-0.43,6.91,-0.54,3.28,-0.43,2.05,-0.33,3.45,-0.27,0.90,-0.16,0.89,0.12,0.89,0.12,0.90,-0.16,2.57,-0.22,3.08,0.90,15.56,-7.11,15.56,-7.11,3.43,0.00
2024-07-13 16:30:00,2.21,-0.34,3.35,-0.43,7.02,-0.54,3.35,-0.43,2.21,-0.34,3.50,-0.27,0.92,-0.16,0.89,0.00,0.89,0.00,0.92,-0.16,2.49,-0.22,3.15,0.92,15.49,-7.10,15.49,-7.10,3.43,0.00
2024-07-13 17:00:00,2.17,-0.35,3.34,-0.42,7.12,-0.51,3.34,-0.42,2.17,-0.35,3.56,-0.26,0.92,-0.17,0.87,0.00,0.87,0.00,0.92,-0.17,2.56,-0.22,3.69,1.08,16.74,-7.06,16.74,-7.06,3.43,0.00
2024-07-13 17:30:00,2.32,-0.35,3.48,-0.42,7.96,-0.51,3.48,-0.42,2.32,-0.35,3.98,-0.26,0.98,-0.17,0.95,0.13,0.95,0.13,0.98,-0.17,2.63,-0.24,4.14,1.21,17.58,-7.02,17.58,-7.02,3.50,0.00
2024-07-13 18:00:00,2.48,-0.35,3.63,-0.44,8.09,-0.51,3.63,-0.44,2.48,-0.35,4.04,-0.26,1.03,-0.18,0.99,0.14,0.99,0.14,1.03,-0.18,2.56,-0.24,4.01,1.17,17.45,-7.13,17.45,-7.13,3.35,0.00
2024-07-13 18:30:00,2.42,-0.36,3.69,-0.46,8.16,-0.51,3.69,-0.46,2.42,-0.36,4.08,-0.26,1.02,-0.20,1.01,0.14,1.01,0.14,1.02,-0.20,2.49,-0.24,3.55,1.03,16.99,-7.30,16.99,-7.30,3.25,0.00
2024-07-13 19:00:00,2.34,-0.39,3.63,-0.48,8.12,-0.55,3.63,-0.48,2.34,-0.39,4.06,-0.28,1.02,-0.20,1.01,0.14,1.01,0.14,1.02,-0.20,2.46,-0.26,3.58,1.04,16.86,-7.44,16.86,-7.44,3.16,0.00
2024-07-13 19:30:00,2.32,-0.39,3.63,-0.49,8.03,-0.55,3.63,-0.49,2.32,-0.39,4.02,-0.28,1.04,-0.20,0.99,0.00,0.99,0.00,1.04,-0.20,2.39,-0.26,3.43,1.00,16.59,-7.51,16.59,-7.51,3.01,0.00
2024-07-13 20:00:00,2.32,-0.38,3.60,-0.49,7.93,-0.55,3.60,-0.49,2.32,-0.38,3.96,-0.28,1.01,-0.21,0.96,0.00,0.96,0.00,1.01,-0.21,2.39,-0.29,3.64,1.06,16.55,-7.56,16.55,-7.56,3.01,0.00
2024-07-13 20:30:00,2.40,-0.40,3.51,-0.52,7.80,-0.60,3.51,-0.52,2.40,-0.40,3.90,-0.30,0.97,-0.21,0.96,0.01,0.96,0.01,0.97,-0.21,2.36,-0.29,3.64,1.06,16.50,-7.67,16.50,-7.67,2.90,0.00
2024-07-13 21:00:00,2.47,-0.40,3.48,-0.54,7.61,-0.63,3.48,-0.54,2.47,-0.40,3.80,-0.32,1.00,-0.21,0.96,0.01,0.96,0.01,1.00,-0.21,2.33,-0.29,3.61,1.05,16.11,-7.73,16.11,-7.73,2.98,0.00
2024-07-13 21:30:00,2.32,-0.40,3.38,-0.56,7.55,-0.63,3.38,-0.56,2.32,-0.40,3.78,-0.32,0.96,-0.21,0.92,0.01,0.92,0.01,0.96,-0.21,2.33,-0.26,3.52,1.03,15.86,-7.74,15.86,-7.74,2.98,0.00
2024-07-13 22:00:00,2.34,-0.42,3.30,-0.58,7.41,-0.63,3.30,-0.58,2.34,-0.42,3.70,-0.32,0.94,-0.21,0.87,0.01,0.87,0.01,0.94,-0.21,2.30,-0.30,3.59,1.05,15.83,-7.82,15.83,-7.82,3.05,0.00
2024-07-13 22:30:00,2.32,-0.42,3.26,-0.60,7.38,-0.63,3.26,-0.60,2.32,-0.42,3.69,-0.32,0.94,-0.21,0.87,0.01,0.87,0.01,0.94,-0.21,2.11,-0.33,3.56,1.04,15.24,-8.04,15.24,-8.04,2.83,0.00
2024-07-13 23:00:00,2.23,-0.46,3.09,-0.64,7.19,-0.69,3.09,-0.64,2.23,-0.46,3.60,-0.34,0.94,-0.22,0.82,0.02,0.82,0.02,0.94,-0.22,1.97,-0.33,3.44,1.00,14.44,-7.95,14.44,-7.95,2.69,0.00
2024-07-13 23:30:00,2.12,-0.44,2.89,-0.61,6.67,-0.69,2.89,-0.61,2.12,-0.44,3.34,-0.34,2.21,-0.21,0.74,0.01,0.74,0.01,2.21,-0.21,1.86,-0.33,3.30,0.96,13.69,-8.12,13.69,-8.12,2.57,0.00
2024-07-14 00:00:00,2.01,-0.42,2.73,-0.62,6.32,-0.69,2.73,-0.62,2.01,-0.42,3.16,-0.34,2.33,-0.21,0.69,0.01,0.69,0.01,2.33,-0.21,1.77,-0.33,3.25,0.95,13.01,-8.25,13.01,-8.25,2.57,0.00
2024-07-14 00:30:00,1.90,-0.42,2.54,-0.66,5.90,-0.69,2.54,-0.66,1.90,-0.42,2.95,-0.34,1.31,-0.21,0.66,0.01,0.66,0.01,1.31,-0.21,1.68,-0.33,3.22,0.94,12.38,-8.18,12.38,-8.18,2.37,0.00
2024-07-14 01:00:00,1.80,-0.41,2.40,-0.66,5.57,-0.69,2.40,-0.66,1.80,-0.41,2.78,-0.34,2.14,-0.20,0.66,0.01,0.66,0.01,2.14,-0.20,1.65,-0.35,3.12,0.91,11.90,-8.35,11.90,-8.35,2.25,0.00
2024-07-14 01:30:00,1.74,-0.42,2.31,-0.65,5.28,-0.75,2.31,-0.65,1.74,-0.42,2.64,-0.38,1.68,-0.20,0.62,0.01,0.62,0.01,1.68,-0.20,1.60,-0.37,2.99,0.87,11.61,-8.38,11.61,-8.38,2.38,0.00
2024-07-14 02:00:00,1.68,-0.42,2.24,-0.65,5.01,-0.79,2.24,-0.65,1.68,-0.42,2.51,-0.40,1.16,-0.21,0.60,0.01,0.60,0.01,1.16,-0.21,1.60,-0.37,3.02,0.88,11.52,-8.29,11.52,-8.29,2.38,0.00
2024-07-14 02:30:00,1.62,-0.40,2.22,-0.65,5.01,-0.70,2.22,-0.65,1.62,-0.40,2.51,-0.35,1.57,-0.21,0.60,0.00,0.60,0.00,1.57,-0.21,1.57,-0.37,3.03,0.88,11.31,-8.38,11.31,-8.38,2.26,0.00
2024-07-14 03:00:00,1.58,-0.40,2.20,-0.65,4.83,-0.72,2.20,-0.65,1.58,-0.40,2.42,-0.36,0.76,-0.21,0.57,0.00,0.57,0.00,0.76,-0.21,1.54,-0.37,3.06,0.89,11.07,-8.48,11.07,-8.48,2.26,0.00
2024-07-14 03:30:00,1.58,-0.40,2.16,-0.65,4.65,-0.72,2.16,-0.65,1.58,-0.40,2.32,-0.36,0.75,-0.21,0.53,0.00,0.53,0.00,0.75,-0.21,1.52,-0.35,3.03,0.88,10.83,-8.41,10.83,-8.41,2.06,0.00
2024-07-14 04:00:00,1.53,-0.40,2.14,-0.64,4.57,-0.72,2.14,-0.64,1.53,-0.40,2.29,-0.36,0.72,-0.21,0.53,0.00,0.53,0.00,0.72,-0.21,1.52,-0.35,3.03,0.88,10.77,-8.40,10.77,-8.40,2.25,0.00
2024-07-14 04:30:00,1.50,-0.40,2.11,-0.64,4.47,-0.77,2.11,-0.64,1.50,-0.40,2.23,-0.38,0.72,-0.20,0.52,0.00,0.52,0.00,0.72,-0.20,1.61,-0.33,3.03,0.88,10.81,-8.33,10.81,-8.33,2.40,0.00
2024-07-14 05:00:00,1.50,-0.40,2.05,-0.62,4.43,-0.75,2.05,-0.62,1.50,-0.40,2.21,-0.38,0.76,-0.20,0.53,0.00,0.53,0.00,0.76,-0.20,1.65,-0.33,2.93,0.85,10.65,-8.42,10.65,-8.42,2.47,0.00
2024-07-14 05:30:00,1.50,-0.40,1.99,-0.62,4.30,-0.77,1.99,-0.62,1.50,-0.40,2.15,-0.38,0.76,-0.18,0.52,0.00,0.52,0.00,0.76,-0.18,1.53,-0.33,2.81,0.82,10.34,-8.44,10.34,-8.44,2.24,0.00
2024-07-14 06:00:00,1.45,-0.40,1.98,-0.62,4.24,-0.75,1.98,-0.62,1.45,-0.40,2.12,-0.38,0.72,-0.18,0.51,0.00,0.51,0.00,0.72,-0.18,1.51,-0.31,2.73,0.80,10.33,-8.46,10.33,-8.46,2.16,0.00
2024-07-14 06:30:00,1.45,-0.40,1.98,-0.61,4.24,-0.75,1.98,-0.61,1.45,-0.40,2.12,-0.38,0.72,-0.18,0.55,0.00,0.55,0.00,0.72,-0.18,1.64,-0.31,2.87,0.84,10.71,-8.42,10.71,-8.42,2.24,0.00
2024-07-14 07:00:00,1.52,-0.40,2.08,-0.58,4.41,-0.75,2.08,-0.58,1.52,-0.40,2.20,-0.38,0.74,-0.16,0.58,0.00,0.58,0.00,0.74,-0.16,1.71,-0.28,2.66,0.78,10.93,-8.31,10.93,-8.31,2.24,0.00
2024-07-14 07:30:00,1.56,-0.38,2.16,-0.58,4.53,-0.71,2.16,-0.58,1.56,-0.38,2.26,-0.36,0.79,-0.14,0.58,0.01,0.58,0.01,0.79,-0.14,1.89,-0.26,2.64,0.77,11.54,-8.16,11.54,-8.16,2.57,0.00
2024-07-14 08:00:00,1.63,-0.39,2.29,-0.58,4.89,-0.71,2.29,-0.58,1.63,-0.39,2.44,-0.36,0.79,-0.15,0.62,0.01,0.62,0.01,0.79,-0.15,1.92,-0.26,2.45,0.72,12.00,-7.96,12.00,-7.96,2.79,0.00
2024-07-14 08:30:00,1.70,-0.36,2.49,-0.57,5.17,-0.67,2.49,-0.57,1.70,-0.36,2.58,-0.34,0.80,-0.15,0.64,0.01,0.64,0.01,0.80,-0.15,2.05,-0.24,2.42,0.71,12.76,-7.63,12.76,-7.63,3.17,0.00
2024-07-14 09:00:00,1.76,-0.38,2.65,-0.53,5.77,-0.63,2.65,-0.53,1.76,-0.38,2.88,-0.32,0.81,-0.15,0.67,0.01,0.67,0.01,0.81,-0.15,2.10,-0.26,2.49,0.73,13.47,-7.38,13.47,-7.38,3.31,0.00
2024-07-14 09:30:00,1.84,-0.35,2.88,-0.48,6.19,-0.50,2.88,-0.48,1.84,-0.35,3.09,-0.25,0.82,-0.15,0.72,0.12,0.72,0.12,0.82,-0.15,2.28,-0.26,2.71,0.79,14.68,-7.00,14.68,-7.00,3.56,0.00
2024-07-14 10:00:00,1.94,-0.34,3.20,-0.44,6.77,-0.50,3.20,-0.44,1.94,-0.34,3.38,-0.25,0.87,-0.14,0.83,0.10,0.83,0.10,0.87,-0.14,2.39,-0.26,2.46,0.72,14.94,-6.90,14.94,-6.90,3.72,0.00
2024-07-14 10:30:00,1.95,-0.32,3.26,-0.43,6.98,-0.34,3.26,-0.43,1.95,-0.32,3.48,-0.17,0.94,-0.14,0.86,0.10,0.86,0.10,0.94,-0.14,2.46,-0.22,2.66,0.78,15.41,-6.95,15.41,-6.95,3.43,0.00
2024-07-14 11:00:00,2.12,-0.34,3.42,-0.42,7.41,0.05,3.42,-0.42,2.12,-0.34,3.70,0.02,0.96,-0.14,0.87,0.10,0.87,0.10,0.96,-0.14,2.56,-0.22,2.96,0.86,16.00,-6.94,16.00,-6.94,3.43,0.67
2024-07-14 11:30:00,2.25,-0.34,3.48,-0.44,7.53,-0.20,3.48,-0.44,2.25,-0.34,3.76,-0.10,0.98,-0.14,0.91,0.09,0.91,0.09,0.98,-0.14,2.61,-0.22,3.15,0.92,16.90,-6.73,16.90,-6.73,3.83,0.00
2024-07-14 12:00:00,2.36,-0.34,3.61,-0.41,7.94,-0.20,3.61,-0.41,2.36,-0.34,3.97,-0.10,1.03,-0.15,0.97,0.09,0.97,0.09,1.03,-0.15,2.70,-0.22,3.28,0.96,17.16,-6.74,17.16,-6.74,3.95,0.00
2024-07-14 12:30:00,2.36,-0.34,3.70,-0.45,8.07,-0.44,3.70,-0.45,2.36,-0.34,4.03,-0.22,1.03,-0.17,0.97,0.10,0.97,0.10,1.03,-0.17,2.66,-0.22,2.68,0.78,16.26,-6.84,16.26,-6.84,3.61,0.00
2024-07-14 13:00:00,2.16,-0.31,3.64,-0.41,7.93,-0.20,3.64,-0.41,2.16,-0.31,3.96,-0.10,0.95,-0.16,0.96,0.10,0.96,0.10,0.95,-0.16,2.84,-0.22,3.59,1.05,17.81,-6.88,17.81,-6.88,3.61,0.00
2024-07-14 13:30:00,2.49,-0.34,3.89,-0.41,8.40,-0.52,3.89,-0.41,2.49,-0.34,4.20,-0.26,1.05,-0.17,1.02,0.11,1.02,0.11,1.05,-0.17,2.77,-0.22,3.33,0.97,17.39,-6.98,17.39,-6.98,3.61,0.00
2024-07-14 14:00:00,2.53,-0.37,3.82,-0.43,8.19,-0.52,3.82,-0.43,2.53,-0.37,4.09,-0.26,0.99,-0.17,0.96,0.11,0.96,0.11,0.99,-0.17,2.68,-0.22,2.81,0.82,16.44,-7.07,16.44,-7.07,3.45,0.00
2024-07-14 14:30:00,2.34,-0.34,3.69,-0.44,7.89,-0.54,3.69,-0.44,2.34,-0.34,3.94,-0.27,0.92,-0.17,0.93,0.11,0.93,0.11,0.92,-0.17,2.54,-0.22,2.77,0.81,15.98,-7.09,15.98,-7.09,3.19,0.00
2024-07-14 15:00:00,2.24,-0.33,3.58,-0.44,7.58,-0.51,3.58,-0.44,2.24,-0.33,3.77,-0.26,0.89,-0.19,0.93,0.00,0.93,0.00,0.89,-0.19,2.42,-0.22,2.13,0.62,14.78,-6.99,14.78,-6.99,3.60,0.67
2024-07-14 15:30:00,1.98,-0.35,3.44,-0.48,7.02,-0.51,3.44,-0.48,1.98,-0.35,3.50,-0.26,0.83,-0.19,0.83,0.00,0.83,0.00,0.83,-0.19,2.49,-0.22,2.47,0.72,15.31,-6.88,15.31,-6.88,3.76,0.67
2024-07-14 16:00:00,2.07,-0.35,3.40,-0.47,7.25,-0.51,3.40,-0.47,2.07,-0.35,3.62,-0.26,0.84,-0.19,0.87,0.11,0.87,0.11,0.84,-0.19,2.56,-0.22,2.74,0.80,15.91,-6.89,15.91,-6.89,3.88,0.67
2024-07-14 16:30:00,2.15,-0.34,3.47,-0.41,7.53,-0.54,3.47,-0.41,2.15,-0.34,3.76,-0.27,0.88,-0.18,0.90,0.11,0.90,0.11,0.88,-0.18,2.40,-0.26,3.04,0.89,16.29,-6.99,16.29,-6.99,3.68,0.67
2024-07-14 17:00:00,2.26,-0.33,3.54,-0.46,7.71,-0.61,3.54,-0.46,2.26,-0.33,3.85,-0.31,0.89,-0.19,0.94,0.11,0.94,0.11,0.89,-0.19,2.55,-0.26,3.34,0.98,16.95,-6.97,16.95,-6.97,3.83,0.67
2024-07-14 17:30:00,2.41,-0.36,3.66,-0.48,7.96,-0.61,3.66,-0.48,2.41,-0.36,3.98,-0.30,0.88,-0.19,0.97,0.11,0.97,0.11,0.88,-0.19,2.63,-0.23,3.69,1.08,17.67,-6.80,17.67,-6.80,3.75,0.67
2024-07-14 18:00:00,2.40,-0.36,3.84,-0.50,8.41,-0.58,3.84,-0.50,2.40,-0.36,4.20,-0.29,0.94,-0.19,1.01,0.11,1.01,0.11,0.94,-0.19,2.57,-0.23,3.69,1.08,17.50,-7.09,17.50,-7.09,3.16,0.00
2024-07-14 18:30:00,2.46,-0.36,3.80,-0.50,8.52,-0.55,3.80,-0.50,2.46,-0.36,4.26,-0.28,0.94,-0.19,1.02,0.03,1.02,0.03,0.94,-0.19,2.49,-0.27,3.56,1.04,17.01,-7.44,17.01,-7.44,2.87,0.00
2024-07-14 19:00:00,2.44,-0.40,3.66,-0.46,8.34,-0.55,3.66,-0.46,2.44,-0.40,4.17,-0.28,0.94,-0.20,1.00,0.02,1.00,0.02,0.94,-0.20,2.53,-0.27,3.51,1.02,16.71,-7.40,16.71,-7.40,2.87,0.00
2024-07-14 19:30:00,2.38,-0.40,3.61,-0.50,8.08,-0.58,3.61,-0.50,2.38,-0.40,4.04,-0.29,0.94,-0.19,0.99,0.02,0.99,0.02,0.94,-0.19,2.40,-0.27,3.52,1.03,16.57,-7.45,16.57,-7.45,2.87,0.00
2024-07-14 20:00:00,2.38,-0.39,3.56,-0.50,7.94,-0.59,3.56,-0.50,2.38,-0.39,3.97,-0.29,0.94,-0.19,1.01,0.02,1.01,0.02,0.94,-0.19,2.36,-0.22,3.40,0.99,16.08,-7.55,16.08,-7.55,2.75,0.00
2024-07-14 20:30:00,2.32,-0.39,3.48,-0.52,7.68,-0.61,3.48,-0.52,2.32,-0.39,3.84,-0.30,0.91,-0.19,0.87,0.02,0.87,0.02,0.91,-0.19,2.22,-0.27,3.28,0.96,15.17,-7.74,15.17,-7.74,2.60,0.00
2024-07-14 21:00:00,2.27,-0.42,3.19,-0.52,7.16,-0.67,3.19,-0.52,2.27,-0.42,3.58,-0.34,0.88,-0.19,0.87,0.02,0.87,0.02,0.88,-0.19,2.12,-0.29,3.34,0.98,14.97,-7.90,14.97,-7.90,2.53,0.00
2024-07-14 21:30:00,2.22,-0.42,3.14,-0.54,7.09,-0.70,3.14,-0.54,2.22,-0.42,3.54,-0.35,0.88,-0.20,0.87,0.03,0.87,0.03,0.88,-0.20,2.16,-0.26,3.35,0.98,14.82,-7.97,14.82,-7.97,2.53,0.00
2024-07-14 22:00:00,2.21,-0.44,3.08,-0.54,6.99,-0.73,3.08,-0.54,2.21,-0.44,3.50,-0.36,0.88,-0.20,0.84,0.02,0.84,0.02,0.88,-0.20,2.04,-0.28,3.36,0.98,14.45,-8.11,14.45,-8.11,2.53,0.00
2024-07-14 22:30:00,2.15,-0.44,2.98,-0.58,6.70,-0.73,2.98,-0.58,2.15,-0.44,3.35,-0.36,0.86,-0.22,0.82,0.02,0.82,0.02,0.86,-0.22,1.99,-0.33,3.44,1.00,14.95,-8.00,14.95,-8.00,2.75,-0.67
2024-07-14 23:00:00,2.20,-0.42,3.06,-0.60,6.74,-0.75,3.06,-0.60,2.20,-0.42,3.37,-0.38,0.92,-0.20,0.86,0.02,0.86,0.02,0.92,-0.20,1.92,-0.30,3.35,0.98,14.58,-7.96,14.58,-7.96,2.95,0.00
2024-07-14 23:30:00,2.14,-0.42,2.91,-0.62,6.55,-0.72,2.91,-0.62,2.14,-0.42,3.28,-0.36,0.92,-0.18,0.83,0.03,0.83,0.03,0.92,-0.18,1.80,-0.33,3.31,0.96,13.93,-8.04,13.93,-8.04,3.09,-0.67
2024-07-15 00:00:00,2.01,-0.42,2.74,-0.62,6.07,-0.72,2.74,-0.62,2.01,-0.42,3.04,-0.36,0.92,-0.16,0.77,0.03,0.77,0.03,0.92,-0.16,1.69,-0.35,3.17,0.93,13.21,-8.17,13.21,-8.17,3.02,0.00
2024-07-15 00:30:00,1.86,-0.43,2.60,-0.64,5.56,-0.76,2.60,-0.64,1.86,-0.43,2.78,-0.38,0.90,-0.14,0.73,0.01,0.73,0.01,0.90,-0.14,1.62,-0.35,3.12,0.91,12.56,-8.18,12.56,-8.18,2.84,0.00
