Power Units_Bus Number,MW_12160,MVAr_12160,MW_12161,MVAr_12161,MW_12162,MVAr_12162,MW_12163,MVAr_12163,MW_12164,MVAr_12164,MW_12165,MVAr_12165,MW_12214,MVAr_12214,MW_12215,MVAr_12215,MW_12362,MVAr_12362,MW_12363,MVAr_12363,MW_12422,MVAr_12422,MW_12423,MVAr_12423,MW_12424,MVAr_12424,MW_12425,MVAr_12425,MW_12426,MVAr_12426,MW_123400,MVAr_123400,MW_211200,MVAr_211200,MW_211402,MVAr_211402,MW_211406,MVAr_211406
2024-01-02 14:30:00,2.79,-0.04,6.73,0.64,6.73,0.64,2.79,-0.04,5.22,0.94,5.22,0.94,10.10,0.76,13.70,1.14,6.43,-0.72,4.87,0.56,7.65,0.89,2.72,0.60,5.03,0.78,6.52,-0.53,8.50,0.97,6.12,1.21,2.89,-0.70,48.64,-0.93,48.64,-0.93
2024-01-02 15:00:00,3.02,0.22,6.68,0.54,6.68,0.54,3.02,0.22,5.24,0.95,5.24,0.95,10.06,0.72,13.77,1.14,6.37,-0.69,4.89,0.59,7.59,0.84,1.31,0.62,5.06,0.74,6.56,-0.51,8.49,0.99,6.19,1.16,3.26,-0.74,47.71,-1.09,47.71,-1.09
2024-01-02 15:30:00,2.94,0.24,6.77,0.54,6.77,0.54,2.94,0.24,5.41,0.95,5.41,0.95,9.97,0.68,13.91,1.28,6.19,-0.82,4.92,0.54,7.62,0.91,0.31,0.66,5.15,0.79,6.42,-0.51,8.37,1.02,6.26,1.21,1.73,-0.95,50.39,-0.91,50.39,-0.91
2024-01-02 16:00:00,3.18,0.24,6.76,0.49,6.76,0.49,3.18,0.24,5.34,0.94,5.34,0.94,10.01,0.66,13.80,1.18,6.33,-0.78,5.06,0.54,7.58,0.84,3.48,0.54,5.07,0.74,6.45,-0.56,8.35,1.00,6.20,1.16,1.71,-0.94,50.57,-1.37,50.57,-1.37
2024-01-02 16:30:00,3.32,0.13,6.49,0.27,6.49,0.27,3.32,0.13,5.24,0.84,5.24,0.84,10.08,0.52,14.20,1.18,6.33,-0.95,5.18,0.54,7.48,0.67,3.39,0.48,5.11,0.69,6.48,-0.56,8.33,1.02,6.24,1.11,2.52,-0.91,50.47,-2.71,50.47,-2.71
2024-01-02 17:00:00,3.24,-0.18,6.54,0.26,6.54,0.26,3.24,-0.18,5.18,0.66,5.18,0.66,9.93,0.41,14.25,0.99,6.42,-1.32,5.52,0.54,7.24,0.45,3.28,0.32,5.06,0.44,6.37,-0.52,8.30,0.99,6.24,0.86,2.80,-0.76,50.54,-3.47,50.54,-3.47
2024-01-02 17:30:00,3.03,-0.31,6.45,0.05,6.45,0.05,3.03,-0.31,5.05,0.50,5.05,0.50,9.77,0.39,13.57,0.40,6.69,-1.28,5.65,0.52,7.17,0.40,5.22,0.41,4.91,0.44,6.32,-0.52,8.18,0.86,6.05,0.71,2.46,-0.88,47.07,-4.77,47.07,-4.77
2024-01-02 18:00:00,3.03,-0.28,6.17,-0.03,6.17,-0.03,3.03,-0.28,4.84,0.39,4.84,0.39,9.48,0.28,13.38,0.19,6.69,-1.34,5.97,0.59,6.64,0.25,1.66,0.29,4.71,0.34,6.17,-0.52,7.36,0.54,5.85,0.65,2.81,-0.74,46.74,-5.29,46.74,-5.29
2024-01-02 18:30:00,2.86,-0.35,6.04,-0.03,6.04,-0.03,2.86,-0.35,4.57,0.32,4.57,0.32,9.34,0.26,13.24,0.06,6.64,-1.36,6.08,0.59,6.19,0.25,2.68,0.24,4.60,0.29,5.81,-0.57,6.75,0.35,5.73,0.70,3.23,-0.79,45.19,-5.86,45.19,-5.86
2024-01-02 19:00:00,2.56,-0.27,5.84,-0.03,5.84,-0.03,2.56,-0.27,4.34,0.24,4.34,0.24,9.08,0.26,13.08,-0.30,6.60,-1.36,5.87,0.48,5.83,0.23,2.53,0.24,4.66,0.27,5.29,-0.72,6.35,0.24,5.79,0.65,3.29,-0.59,44.32,-6.00,44.32,-6.00
2024-01-02 19:30:00,2.44,-0.18,5.74,-0.06,5.74,-0.06,2.44,-0.18,4.28,0.22,4.28,0.22,9.00,0.21,12.69,-0.32,6.24,-1.49,5.62,0.39,5.46,0.12,3.49,0.24,4.51,0.27,5.12,-0.67,6.03,-0.23,5.63,0.65,2.90,-0.79,42.72,-6.30,42.72,-6.30
2024-01-02 20:00:00,2.57,-0.17,5.50,-0.10,5.50,-0.10,2.57,-0.17,4.13,0.22,4.13,0.22,8.77,0.23,12.38,-0.33,5.96,-1.55,5.40,0.32,5.57,0.22,2.34,0.24,4.45,0.27,5.12,-0.63,5.85,-0.23,5.39,0.65,4.03,-0.49,41.95,-6.66,41.95,-6.66
2024-01-02 20:30:00,2.63,-0.17,5.48,-0.22,5.48,-0.22,2.63,-0.17,3.97,0.18,3.97,0.18,8.39,-0.21,11.86,-0.33,5.67,-1.64,5.33,0.32,5.43,0.22,2.34,0.23,4.29,0.27,4.97,-0.66,5.52,-0.23,5.39,0.65,2.60,-0.80,40.03,-7.11,40.03,-7.11
2024-01-02 21:00:00,2.66,-0.14,5.21,-0.04,5.21,-0.04,2.66,-0.14,3.86,0.18,3.86,0.18,8.25,0.23,11.29,-0.37,5.39,-1.69,5.10,0.26,5.17,0.22,2.09,0.23,4.14,0.27,4.91,-0.58,5.35,-0.23,5.12,0.60,2.55,-0.74,38.75,-7.50,38.75,-7.50
2024-01-02 21:30:00,2.62,-0.13,5.06,-0.24,5.06,-0.24,2.62,-0.13,3.75,0.17,3.75,0.17,8.00,0.23,10.77,-0.41,5.20,-1.73,4.94,0.24,5.13,0.22,1.96,-0.10,4.02,0.27,4.68,-0.65,5.33,-0.23,5.12,0.60,3.33,-0.70,37.79,-8.03,37.79,-8.03
2024-01-02 22:00:00,2.53,-0.10,4.81,-0.28,4.81,-0.28,2.53,-0.10,3.60,0.14,3.60,0.14,7.82,-0.11,10.41,-0.46,4.94,-1.81,4.58,0.02,5.10,0.22,1.83,-0.10,3.98,0.23,4.48,-0.65,5.04,-0.23,5.08,0.60,3.64,-0.58,35.93,-8.65,35.93,-8.65
2024-01-02 22:30:00,2.05,-0.14,4.52,-0.30,4.52,-0.30,2.05,-0.14,3.46,0.03,3.46,0.03,7.67,-0.05,9.80,-0.61,4.61,-1.86,4.13,-0.44,4.80,-0.22,1.81,-0.22,3.79,0.23,4.39,-0.69,4.98,-0.23,4.89,0.54,2.70,-0.74,33.75,-9.36,33.75,-9.36
2024-01-02 23:00:00,2.03,-0.32,4.26,-0.33,4.26,-0.33,2.03,-0.32,3.28,0.02,3.28,0.02,7.39,-0.19,9.29,-0.58,4.31,-1.90,3.79,-0.49,4.56,-0.22,1.73,-0.22,3.60,0.23,4.34,-0.69,4.55,-0.26,4.70,0.54,3.10,-0.64,32.43,-9.65,32.43,-9.65
2024-01-02 23:30:00,1.90,-0.34,4.00,-0.32,4.00,-0.32,1.90,-0.34,3.17,0.03,3.17,0.03,7.08,-0.20,8.87,-0.44,4.05,-1.92,3.43,-0.64,4.40,-0.20,1.69,0.22,3.39,0.23,4.14,-0.73,4.37,-0.26,4.50,0.54,2.77,-0.67,31.14,-9.66,31.14,-9.66
2024-01-03 00:00:00,2.11,-0.12,3.74,-0.33,3.74,-0.33,2.11,-0.12,3.04,0.03,3.04,0.03,6.84,-0.20,8.35,-0.47,3.63,-1.95,3.18,-0.66,4.29,-0.22,1.61,0.22,3.29,0.23,3.97,-0.73,4.37,-0.26,4.24,0.54,4.30,-0.44,31.10,-9.67,31.10,-9.67
2024-01-03 00:30:00,2.43,-0.15,3.62,-0.34,3.62,-0.34,2.43,-0.15,2.93,-0.07,2.93,-0.07,6.60,-0.20,7.96,-0.47,3.44,-1.97,2.96,-0.71,4.15,-0.16,1.59,0.22,3.14,0.23,3.80,-0.77,4.26,-0.26,4.24,0.00,2.98,-0.63,29.56,-10.04,29.56,-10.04
2024-01-03 01:00:00,2.32,-0.27,3.68,-0.33,3.68,-0.33,2.32,-0.27,2.88,-0.12,2.88,-0.12,6.39,-0.18,7.69,-0.54,3.21,-2.01,2.89,-0.68,4.15,-0.21,1.47,0.00,3.08,-0.22,3.80,-0.77,4.18,-0.26,4.18,0.00,2.17,-0.68,29.71,-10.01,29.71,-10.01
2024-01-03 01:30:00,2.40,-0.20,3.66,-0.30,3.66,-0.30,2.40,-0.20,3.09,-0.12,3.09,-0.12,6.43,-0.21,7.61,-0.54,3.18,-1.99,2.85,-0.68,4.29,-0.21,1.38,0.00,3.37,0.00,4.16,-0.71,4.15,-0.32,4.47,0.00,2.76,-0.60,29.65,-10.39,29.65,-10.39
2024-01-03 02:00:00,2.45,-0.46,3.54,-0.33,3.54,-0.33,2.45,-0.46,3.04,-0.12,3.04,-0.12,6.30,-0.21,7.29,-0.58,3.13,-1.99,2.81,-0.71,4.29,-0.21,1.38,0.00,3.29,-0.22,4.09,-0.79,4.12,-0.32,4.40,0.00,1.91,-0.52,28.56,-10.43,28.56,-10.43
2024-01-03 02:30:00,2.34,-0.28,3.28,-0.37,3.28,-0.37,2.34,-0.28,2.95,-0.12,2.95,-0.12,6.13,-0.27,7.06,-0.62,3.00,-2.03,2.81,-0.71,4.23,-0.23,1.42,0.00,3.18,-0.22,3.97,-0.82,4.15,-0.29,4.29,0.00,-0.01,-0.51,26.47,-10.54,26.47,-10.54
2024-01-03 03:00:00,1.98,-0.42,3.24,-0.39,3.24,-0.39,1.98,-0.42,2.84,-0.12,2.84,-0.12,6.05,-0.20,6.92,-0.58,2.96,-1.97,2.72,-0.69,4.21,-0.23,1.24,0.22,3.09,-0.22,3.97,-0.77,4.15,-0.29,4.10,0.00,3.21,-0.51,26.60,-10.16,26.60,-10.16
2024-01-03 03:30:00,2.33,-0.08,3.16,-0.39,3.16,-0.39,2.33,-0.08,2.83,-0.10,2.83,-0.10,5.92,-0.18,6.96,-0.51,2.87,-1.97,2.65,-0.69,4.17,-0.23,1.29,0.22,3.01,-0.22,4.01,-0.72,4.15,-0.29,4.10,0.00,2.97,-0.51,27.17,-10.30,27.17,-10.30
2024-01-03 04:00:00,2.28,-0.22,3.16,-0.36,3.16,-0.36,2.28,-0.22,2.79,-0.11,2.79,-0.11,5.85,-0.20,6.96,-0.51,2.73,-2.06,2.70,-0.51,4.15,-0.23,3.01,0.00,2.93,-0.22,4.01,-0.68,4.11,-0.32,4.04,0.00,3.62,-0.51,26.90,-10.13,26.90,-10.13
2024-01-03 04:30:00,2.10,-0.20,3.08,-0.39,3.08,-0.39,2.10,-0.20,2.78,-0.11,2.78,-0.11,5.81,-0.18,6.84,-0.48,2.67,-2.01,2.81,-0.38,4.05,-0.23,3.24,0.00,2.83,-0.22,3.93,-0.68,4.07,-0.29,3.95,0.00,5.50,-0.51,26.98,-10.24,26.98,-10.24
2024-01-03 05:00:00,2.26,-0.20,3.36,-0.30,3.36,-0.30,2.26,-0.20,2.76,-0.11,2.76,-0.11,5.74,-0.18,6.86,-0.48,2.69,-2.01,2.78,-0.40,4.02,-0.23,3.30,0.00,2.83,-0.22,3.93,-0.68,4.19,-0.25,3.95,0.00,3.51,-0.63,29.09,-10.21,29.09,-10.21
2024-01-03 05:30:00,2.36,-0.36,3.60,-0.22,3.60,-0.22,2.36,-0.36,2.76,-0.11,2.76,-0.11,5.79,-0.20,6.96,-0.46,2.72,-1.95,2.74,-0.40,4.07,-0.23,3.06,0.22,2.81,-0.22,3.83,-0.66,4.19,-0.25,3.95,0.00,4.19,-0.39,29.62,-10.06,29.62,-10.06
2024-01-03 06:00:00,2.45,-0.41,3.83,-0.06,3.83,-0.06,2.45,-0.41,2.80,-0.11,2.80,-0.11,5.99,-0.20,7.31,-0.49,2.87,-1.86,2.74,-0.40,4.33,-0.23,1.50,0.22,2.87,-0.22,3.90,-0.66,4.26,-0.29,3.99,0.00,4.32,-0.39,30.38,-9.69,30.38,-9.69
2024-01-03 06:30:00,2.05,-0.32,4.70,0.41,4.70,0.41,2.05,-0.32,2.95,0.00,2.95,0.00,6.06,-0.20,7.57,-0.54,3.02,-1.83,2.90,-0.24,4.42,-0.16,1.60,0.20,3.01,0.00,4.02,-0.66,4.39,-0.23,4.12,0.00,2.46,-0.65,33.17,-7.93,33.17,-7.93
2024-01-03 07:00:00,2.53,-0.14,5.07,0.62,5.07,0.62,2.53,-0.14,3.38,0.19,3.38,0.19,6.53,0.07,8.49,-0.34,3.51,-1.67,3.11,0.01,5.02,0.22,1.72,0.27,3.35,0.23,4.40,-0.62,4.73,-0.03,4.44,0.54,3.10,-0.78,36.15,-6.63,36.15,-6.63
2024-01-03 07:30:00,2.67,-0.24,5.26,0.71,5.26,0.71,2.67,-0.24,3.74,0.32,3.74,0.32,7.09,0.23,9.52,0.36,3.82,-1.43,3.36,0.22,5.46,0.25,1.85,0.24,3.60,0.33,4.53,-0.62,5.16,-0.03,4.68,0.62,3.43,-0.66,41.05,-4.65,41.05,-4.65
2024-01-03 08:00:00,2.90,-0.26,5.71,0.87,5.71,0.87,2.90,-0.26,4.10,0.55,4.10,0.55,7.59,0.32,10.46,0.72,4.27,-1.32,3.56,0.22,6.24,0.52,5.13,0.52,3.84,0.38,4.94,-0.52,6.08,0.33,4.92,0.69,3.35,-0.88,42.49,-3.48,42.49,-3.48
2024-01-03 08:30:00,3.10,-0.19,6.16,0.97,6.16,0.97,3.10,-0.19,4.36,0.70,4.36,0.70,8.23,0.46,11.46,1.16,4.71,-1.10,3.86,0.22,6.62,0.61,2.72,0.41,4.01,0.45,5.17,-0.52,6.51,0.41,5.12,0.77,3.98,-0.67,45.79,-1.56,45.79,-1.56
2024-01-03 09:00:00,3.20,0.04,6.18,0.96,6.18,0.96,3.20,0.04,4.87,0.94,4.87,0.94,8.69,0.61,12.18,1.52,5.24,-0.89,4.02,0.26,7.12,0.78,3.07,0.49,4.27,0.59,5.50,-0.46,6.90,0.51,5.37,0.92,3.87,-0.73,45.88,-0.96,45.88,-0.96
2024-01-03 09:30:00,3.24,0.16,6.79,1.21,6.79,1.21,3.24,0.16,5.12,1.00,5.12,1.00,8.95,0.65,12.86,1.88,5.72,-0.69,4.19,0.30,7.56,0.88,1.36,0.59,4.59,0.65,5.88,-0.44,7.24,0.59,5.69,1.01,2.79,-0.96,45.49,-0.70,45.49,-0.70
2024-01-03 10:00:00,3.24,0.00,7.15,1.34,7.15,1.34,3.24,0.00,5.34,1.01,5.34,1.01,9.38,0.76,13.40,1.75,5.82,-0.67,4.42,0.38,7.93,0.96,-0.63,0.74,4.83,0.76,6.30,-0.48,7.64,0.75,5.92,1.13,4.27,-0.61,47.57,-0.20,47.57,-0.20
2024-01-03 10:30:00,3.38,0.03,7.16,1.28,7.16,1.28,3.38,0.03,5.32,1.01,5.32,1.01,9.27,0.74,13.16,1.58,5.91,-0.70,4.46,0.42,8.02,0.99,0.03,0.74,4.98,0.88,6.48,-0.48,7.93,0.85,6.04,1.28,2.18,-0.96,48.50,-0.19,48.50,-0.19
2024-01-03 11:00:00,3.27,0.25,7.11,1.19,7.11,1.19,3.27,0.25,5.24,0.96,5.24,0.96,9.40,0.70,13.16,1.51,5.99,-0.89,4.51,0.46,7.98,0.89,1.84,0.64,4.95,0.83,6.62,-0.48,8.36,0.94,6.04,1.23,3.90,-0.67,51.48,0.67,51.48,0.67
2024-01-03 11:30:00,3.51,0.41,7.31,1.24,7.31,1.24,3.51,0.41,5.32,1.01,5.32,1.01,9.54,0.83,13.23,1.60,6.16,-0.64,4.54,0.41,8.04,0.96,3.63,0.64,4.88,0.84,6.55,-0.45,8.36,0.94,6.04,1.23,1.72,-0.98,50.87,0.69,50.87,0.69
2024-01-03 12:00:00,3.46,0.18,7.02,1.08,7.02,1.08,3.46,0.18,5.35,1.07,5.35,1.07,9.74,0.77,13.64,1.88,5.90,-0.52,4.49,0.47,8.13,0.96,3.71,0.67,4.94,0.90,6.68,-0.40,8.36,0.94,6.04,1.29,3.41,-0.70,51.85,0.78,51.85,0.78
2024-01-03 12:30:00,3.57,0.25,6.99,1.00,6.99,1.00,3.57,0.25,5.40,1.04,5.40,1.04,9.95,0.83,13.77,1.91,6.11,-0.50,4.58,0.45,7.96,0.91,3.63,0.62,5.05,0.87,6.68,-0.40,8.28,0.98,6.16,1.29,1.56,-0.97,50.87,0.51,50.87,0.51
2024-01-03 13:00:00,3.42,0.21,6.97,1.00,6.97,1.00,3.42,0.21,5.46,1.02,5.46,1.02,9.95,0.80,13.94,1.86,6.24,-0.57,4.65,0.50,8.19,0.94,3.98,0.74,5.09,0.87,6.76,-0.42,8.39,0.98,6.26,1.29,3.81,-0.71,52.27,0.43,52.27,0.43
2024-01-03 13:30:00,3.53,0.24,7.11,1.06,7.11,1.06,3.53,0.24,5.36,0.96,5.36,0.96,10.16,0.83,14.09,1.68,6.17,-0.76,4.65,0.48,8.19,0.94,3.70,0.63,5.15,0.83,6.76,-0.44,8.47,0.98,6.26,1.29,1.96,-1.00,51.29,-0.21,51.29,-0.21
2024-01-03 14:00:00,3.44,0.20,7.05,1.11,7.05,1.11,3.44,0.20,5.18,0.87,5.18,0.87,10.22,0.82,13.71,1.41,6.09,-0.88,4.65,0.39,8.07,0.83,3.70,0.52,5.12,0.80,6.80,-0.40,8.68,0.98,6.26,1.34,3.19,-0.85,51.14,0.18,51.14,0.18
2024-01-03 14:30:00,2.98,0.19,7.33,1.23,7.33,1.23,2.98,0.19,5.18,0.98,5.18,0.98,10.03,0.82,13.55,1.51,6.05,-0.78,4.77,0.42,8.02,0.92,3.59,0.65,5.14,0.90,6.76,-0.40,8.44,0.95,6.26,1.34,1.58,-0.97,53.38,1.39,53.38,1.39
2024-01-03 15:00:00,3.30,0.42,6.98,1.05,6.98,1.05,3.30,0.42,5.47,1.02,5.47,1.02,10.03,0.88,13.88,1.84,6.05,-0.72,4.75,0.42,7.93,0.92,8.05,0.96,5.17,0.90,6.51,-0.40,8.25,0.95,6.26,1.34,3.59,-0.67,52.83,0.79,52.83,0.79
2024-01-03 15:30:00,3.34,0.06,6.69,0.74,6.69,0.74,3.34,0.06,5.57,1.02,5.57,1.02,9.99,0.81,14.22,2.02,5.99,-0.78,4.69,0.37,7.76,0.92,5.47,0.84,5.07,0.93,6.53,-0.40,8.25,0.95,6.14,1.34,2.21,-0.84,51.36,-0.26,51.36,-0.26
2024-01-03 16:00:00,3.50,0.00,6.58,0.52,6.58,0.52,3.50,0.00,5.28,0.96,5.28,0.96,9.97,0.75,14.10,1.76,6.04,-0.86,4.69,0.39,7.79,0.84,4.86,0.76,5.13,0.90,6.47,-0.38,8.35,0.96,6.25,1.34,3.89,-0.58,53.32,-0.46,53.32,-0.46
2024-01-03 16:30:00,3.42,-0.11,6.51,0.42,6.51,0.42,3.42,-0.11,5.24,0.84,5.24,0.84,9.96,0.64,14.20,1.66,5.98,-1.03,4.80,0.39,7.46,0.67,7.89,0.90,5.05,0.82,6.50,-0.38,8.23,0.90,6.12,1.23,1.90,-0.94,49.89,-1.91,49.89,-1.91
2024-01-03 17:00:00,3.18,-0.02,6.63,0.30,6.63,0.30,3.18,-0.02,5.17,0.68,5.17,0.68,9.81,0.50,14.31,1.52,6.11,-1.29,5.18,0.43,7.43,0.58,3.63,0.42,5.10,0.75,6.39,-0.43,8.21,0.90,6.25,1.18,3.50,-0.66,47.96,-3.20,47.96,-3.20
2024-01-03 17:30:00,3.10,0.15,6.59,0.21,6.59,0.21,3.10,0.15,5.05,0.48,5.05,0.48,9.84,0.43,13.87,0.89,6.52,-1.39,5.56,0.43,7.18,0.48,0.72,0.35,5.07,0.40,6.31,-0.47,7.91,0.76,6.25,0.82,2.43,-0.90,46.17,-4.78,46.17,-4.78
2024-01-03 18:00:00,2.94,-0.22,6.28,0.18,6.28,0.18,2.94,-0.22,4.77,0.38,4.77,0.38,9.61,0.34,13.37,-0.28,6.68,-1.37,5.82,0.47,6.56,0.26,0.92,0.35,4.88,0.40,5.99,-0.56,7.27,0.55,6.02,0.82,3.19,-0.82,42.39,-5.97,42.39,-5.97
2024-01-03 18:30:00,2.92,-0.34,6.18,0.03,6.18,0.03,2.92,-0.34,4.57,0.29,4.57,0.29,9.50,0.29,13.20,-0.28,6.65,-1.43,5.93,0.47,6.15,0.24,-2.07,0.35,4.73,0.37,5.67,-0.58,6.75,0.23,5.86,0.78,2.43,-0.93,45.05,-5.86,45.05,-5.86
2024-01-03 19:00:00,2.56,-0.30,5.97,-0.05,5.97,-0.05,2.56,-0.30,4.50,0.26,4.50,0.26,9.27,0.31,12.91,-0.33,6.60,-1.46,5.77,0.42,5.73,0.24,2.50,0.24,4.69,0.34,5.35,-0.61,6.36,0.23,5.81,0.72,3.90,-0.60,44.97,-6.02,44.97,-6.02
2024-01-03 19:30:00,2.74,-0.21,5.88,-0.02,5.88,-0.02,2.74,-0.21,4.38,0.22,4.38,0.22,9.21,0.31,12.77,-0.39,6.41,-1.55,5.61,0.35,5.52,0.22,2.44,0.23,4.65,0.30,5.13,-0.63,6.13,0.23,5.76,0.72,2.49,-0.90,43.38,-6.72,43.38,-6.72
2024-01-03 20:00:00,2.90,-0.40,5.72,-0.03,5.72,-0.03,2.90,-0.40,4.25,0.18,4.25,0.18,8.99,0.31,12.38,-0.41,6.13,-1.58,5.43,0.33,5.48,0.22,2.39,0.23,4.61,0.27,4.99,-0.63,5.90,0.23,5.76,0.67,3.25,-0.71,42.27,-6.89,42.27,-6.89
2024-01-03 20:30:00,2.86,-0.42,5.62,-0.01,5.62,-0.01,2.86,-0.42,4.08,0.17,4.08,0.17,8.68,0.27,11.89,-0.34,5.77,-1.58,5.29,0.30,5.28,0.04,2.23,0.24,4.49,0.27,4.86,-0.63,5.63,0.23,5.60,0.62,2.72,-0.81,40.71,-7.48,40.71,-7.48
2024-01-03 21:00:00,2.89,-0.46,5.35,-0.04,5.35,-0.04,2.89,-0.46,3.99,0.17,3.99,0.17,8.34,0.24,11.29,-0.40,5.45,-1.74,5.07,0.27,5.11,-0.15,2.20,0.24,4.30,0.27,4.80,-0.63,5.46,-0.22,5.41,0.62,3.46,-0.62,39.56,-7.82,39.56,-7.82
2024-01-03 21:30:00,2.76,-0.41,5.02,-0.24,5.02,-0.24,2.76,-0.41,3.72,0.14,3.72,0.14,8.17,0.22,10.84,-0.46,5.15,-1.82,4.85,0.24,5.11,-0.19,2.06,0.22,4.23,0.27,4.66,-0.67,5.36,-0.22,5.34,0.62,2.63,-0.74,37.64,-8.13,37.64,-8.13
2024-01-03 22:00:00,2.49,-0.26,4.82,-0.27,4.82,-0.27,2.49,-0.26,3.62,0.12,3.62,0.12,8.03,0.22,10.28,-0.51,5.09,-1.80,4.70,0.23,4.90,-0.23,1.84,0.22,4.12,0.26,4.50,-0.67,5.25,-0.22,5.22,0.56,3.18,-0.69,36.12,-8.74,36.12,-8.74
2024-01-03 22:30:00,2.24,-0.32,4.60,-0.29,4.60,-0.29,2.24,-0.32,3.40,0.12,3.40,0.12,7.72,-0.03,9.77,-0.61,4.83,-1.80,4.34,-0.22,4.67,-0.23,1.78,0.26,3.95,0.26,4.38,-0.64,5.06,-0.22,5.06,0.56,2.25,-0.80,34.78,-8.69,34.78,-8.69
2024-01-03 23:00:00,2.71,0.02,4.23,-0.33,4.23,-0.33,2.71,0.02,3.24,0.10,3.24,0.10,7.55,0.16,9.27,-0.57,4.38,-1.80,3.93,-0.43,4.43,-0.23,1.63,0.22,3.78,0.23,4.28,-0.64,5.25,0.14,4.66,0.56,3.27,-0.73,33.78,-9.30,33.78,-9.30
2024-01-03 23:30:00,2.70,-0.29,4.02,-0.31,4.02,-0.31,2.70,-0.29,3.16,0.10,3.16,0.10,7.19,0.02,8.81,-0.55,4.07,-1.85,3.51,-0.51,4.43,-0.23,1.63,0.22,3.55,0.23,4.16,-0.70,4.92,0.21,4.66,0.56,4.79,-0.34,32.63,-9.56,32.63,-9.56
2024-01-04 00:00:00,2.52,-0.37,3.72,-0.37,3.72,-0.37,2.52,-0.37,2.99,0.10,2.99,0.10,6.91,-0.10,8.25,-0.60,3.67,-1.89,3.06,-0.72,4.29,-0.23,1.51,0.22,3.30,0.23,4.00,-0.75,4.52,-0.23,4.40,0.56,3.11,-0.52,30.85,-9.98,30.85,-9.98
2024-01-04 00:30:00,2.70,-0.33,3.62,-0.40,3.62,-0.40,2.70,-0.33,2.93,0.08,2.93,0.08,6.69,-0.17,7.84,-0.58,3.39,-1.92,2.92,-0.72,4.21,-0.23,1.44,0.22,3.17,0.23,3.90,-0.72,4.37,-0.23,4.29,0.56,3.02,-0.58,29.92,-10.27,29.92,-10.27
2024-01-04 01:00:00,2.49,-0.35,3.59,-0.39,3.59,-0.39,2.49,-0.35,2.86,-0.11,2.86,-0.11,6.46,-0.17,7.59,-0.66,3.19,-1.98,2.77,-0.74,4.26,-0.23,1.44,0.00,3.14,0.23,3.87,-0.74,4.37,-0.23,4.24,0.56,0.12,-0.51,28.55,-10.11,28.55,-10.11
2024-01-04 01:30:00,2.20,-0.32,3.35,-0.44,3.35,-0.44,2.20,-0.32,3.04,-0.11,3.04,-0.11,6.60,-0.21,7.64,-0.61,3.12,-1.96,2.72,-0.77,4.30,-0.25,1.28,0.00,3.43,0.23,4.19,-0.63,4.37,-0.24,4.56,0.00,3.89,-0.52,28.13,-10.21,28.13,-10.21
2024-01-04 02:00:00,2.44,-0.09,3.25,-0.42,3.25,-0.42,2.44,-0.09,3.01,-0.11,3.01,-0.11,6.40,-0.21,7.40,-0.65,3.04,-1.99,2.72,-0.79,4.30,-0.25,1.28,0.00,3.30,0.00,4.21,-0.67,4.32,-0.24,4.42,0.00,4.51,-0.52,27.75,-10.53,27.75,-10.53
2024-01-04 02:30:00,2.66,-0.33,3.16,-0.42,3.16,-0.42,2.66,-0.33,2.94,-0.11,2.94,-0.11,6.34,-0.18,7.15,-0.65,3.00,-1.94,2.72,-0.77,4.25,-0.25,1.28,0.22,3.18,0.00,4.07,-0.70,4.14,-0.31,4.20,0.00,-0.01,-0.52,26.93,-10.71,26.93,-10.71
2024-01-04 03:00:00,1.72,-0.34,3.08,-0.45,3.08,-0.45,1.72,-0.34,2.88,-0.11,2.88,-0.11,6.16,-0.18,7.08,-0.62,2.90,-1.96,2.56,-0.84,4.28,-0.25,1.32,0.00,3.07,-0.22,4.07,-0.70,4.10,-0.34,4.20,0.00,3.55,-0.52,26.89,-10.64,26.89,-10.64
2024-01-04 03:30:00,2.53,-0.28,3.06,-0.43,3.06,-0.43,2.53,-0.28,2.82,-0.11,2.82,-0.11,6.10,-0.18,7.12,-0.53,2.82,-1.96,2.47,-0.85,4.19,-0.25,1.32,0.00,2.94,-0.22,4.02,-0.70,4.27,-0.29,4.10,0.00,3.06,-0.52,27.51,-10.57,27.51,-10.57
2024-01-04 04:00:00,2.54,-0.36,3.03,-0.39,3.03,-0.39,2.54,-0.36,2.78,-0.11,2.78,-0.11,6.09,-0.15,7.02,-0.51,2.73,-1.99,2.50,-0.76,4.14,-0.22,2.92,0.00,2.88,0.00,3.96,-0.70,4.33,-0.29,3.93,0.00,3.43,-0.52,27.30,-10.39,27.30,-10.39
2024-01-04 04:30:00,2.38,-0.37,3.08,-0.39,3.08,-0.39,2.38,-0.37,2.76,-0.08,2.76,-0.08,5.93,-0.12,7.05,-0.49,2.75,-1.92,2.65,-0.50,4.09,-0.22,3.12,0.00,2.82,0.00,3.93,-0.70,4.31,-0.27,3.93,0.00,3.70,-0.53,27.63,-10.44,27.63,-10.44
2024-01-04 05:00:00,2.36,-0.41,3.32,-0.32,3.32,-0.32,2.36,-0.41,2.78,-0.11,2.78,-0.11,5.91,-0.16,6.96,-0.51,2.75,-1.95,2.65,-0.50,4.02,-0.25,3.23,0.00,2.84,-0.22,3.93,-0.70,4.31,-0.27,3.93,0.00,4.13,-0.61,29.53,-10.38,29.53,-10.38
