Power Units_Bus Number,MW_15930,MVAr_15930,MW_15931,MVAr_15931,MW_15950,MVAr_15950,MW_15951,MVAr_15951,MW_15952,MVAr_15952,MW_15970,MVAr_15970,MW_15971,MVAr_15971,MW_15972,MVAr_15972,MW_15973,MVAr_15973,MW_159400,MVAr_159400,MW_159402,MVAr_159402,MW_169900,MVAr_169900,MW_169904,MVAr_169904
2024-05-24 12:30:00,4.22,0.32,5.53,1.03,8.16,0.41,9.50,2.77,12.01,3.17,9.35,0.60,6.44,0.34,6.22,1.58,8.60,1.26,37.24,4.82,37.24,4.82,0.00,0.00,0.00,0.00
2024-05-24 13:00:00,4.11,0.28,5.43,0.89,8.09,0.21,9.10,2.65,11.15,2.71,9.35,0.54,6.35,0.34,6.03,1.47,8.50,1.19,36.33,4.12,36.33,4.12,0.00,0.00,0.00,0.00
2024-05-24 13:30:00,3.78,0.04,5.25,0.79,7.98,-0.38,8.54,2.49,10.89,2.57,8.96,0.47,6.11,0.31,5.56,1.33,8.04,1.00,34.54,3.41,34.54,3.41,0.00,0.00,0.00,0.67
2024-05-24 14:00:00,3.83,0.26,5.20,0.74,7.79,0.24,8.47,2.47,10.84,2.60,9.02,0.47,6.07,0.27,5.26,1.04,7.95,1.08,34.56,3.22,34.56,3.22,0.00,0.00,0.00,0.00
2024-05-24 14:30:00,3.91,0.26,5.12,0.70,7.90,0.00,8.41,2.45,11.37,2.75,8.97,0.54,6.04,0.33,5.15,0.92,8.02,1.18,34.51,3.33,34.51,3.33,0.00,0.00,0.00,0.00
2024-05-24 15:00:00,3.64,0.26,4.65,0.61,7.61,-0.50,8.30,2.42,10.12,2.55,8.82,0.53,5.72,0.33,4.77,0.96,7.75,1.14,32.56,2.82,32.56,2.82,0.00,0.00,0.00,0.00
2024-05-24 15:30:00,3.75,0.20,4.69,0.48,7.05,-0.66,8.28,2.41,9.06,1.94,8.71,0.46,5.58,0.22,4.89,0.78,7.36,0.87,31.79,1.95,31.79,1.95,0.00,0.00,0.00,0.67
2024-05-24 16:00:00,3.80,0.20,4.94,0.48,6.89,-0.68,8.59,2.51,8.68,1.64,8.98,0.46,5.68,0.22,5.23,0.78,7.74,0.87,32.68,1.79,32.68,1.79,0.00,0.00,0.00,0.67
2024-05-24 16:30:00,3.70,-0.07,4.89,0.43,7.29,-0.72,8.71,2.54,7.87,1.27,9.11,0.46,5.60,0.22,5.16,0.75,7.67,0.78,32.46,1.46,32.46,1.46,0.00,0.00,0.00,0.67
2024-05-24 17:00:00,3.70,-0.23,4.86,0.41,7.57,-0.73,8.51,2.48,6.99,0.92,8.99,0.42,5.56,0.22,5.24,0.77,7.52,0.67,31.88,0.84,31.88,0.84,0.00,0.00,0.00,0.67
2024-05-24 17:30:00,3.68,-0.25,4.79,0.38,7.67,-0.76,8.46,2.47,6.67,0.81,8.96,0.42,5.49,0.22,5.08,0.68,7.26,0.67,30.69,0.20,30.69,0.20,0.00,0.00,0.00,0.67
2024-05-24 18:00:00,3.51,-0.30,4.72,0.30,7.73,-0.78,8.47,2.47,6.31,0.66,8.90,0.39,5.40,0.22,4.70,0.50,7.05,0.60,28.93,-0.64,28.93,-0.64,0.00,0.00,0.00,0.67
2024-05-24 18:30:00,3.20,-0.38,4.47,0.26,7.62,-0.81,8.26,2.41,6.29,0.71,8.40,0.34,5.42,0.22,4.41,0.34,6.75,0.58,27.93,-0.90,27.93,-0.90,0.00,0.00,0.00,0.67
2024-05-24 19:00:00,3.02,-0.41,4.42,0.26,7.44,-0.81,7.90,2.30,6.31,0.76,8.32,0.30,5.38,0.24,4.29,0.29,6.66,0.47,27.30,-1.21,27.30,-1.21,0.00,0.00,0.00,0.67
2024-05-24 19:30:00,2.93,-0.41,4.28,0.26,7.15,-0.89,7.66,2.23,6.12,0.63,8.59,0.30,5.35,0.22,4.24,0.23,6.55,0.42,27.02,-1.44,27.02,-1.44,0.00,0.00,0.00,0.00
2024-05-24 20:00:00,2.82,-0.41,4.28,0.15,7.09,-0.89,7.61,2.22,6.06,0.70,8.50,0.26,5.23,0.22,4.24,0.23,6.58,0.45,26.64,-1.59,26.64,-1.59,0.00,0.00,0.00,0.00
2024-05-24 20:30:00,2.72,-0.45,4.19,0.00,6.86,-0.96,7.44,2.17,5.99,0.73,8.18,0.24,5.16,0.22,4.17,0.23,6.49,0.45,26.10,-1.76,26.10,-1.76,0.00,0.00,0.00,0.67
2024-05-24 21:00:00,2.68,-0.45,4.11,-0.17,6.75,-1.00,7.27,2.12,5.95,0.70,8.04,0.24,5.09,0.22,4.09,0.23,6.51,0.51,25.77,-1.82,25.77,-1.82,0.00,0.00,0.00,0.00
2024-05-24 21:30:00,2.68,-0.45,4.08,0.05,6.68,-1.00,7.33,2.14,6.02,0.70,7.79,0.00,5.14,0.22,4.06,0.23,6.39,0.45,25.60,-2.10,25.60,-2.10,0.00,0.00,0.00,0.00
2024-05-24 22:00:00,2.68,-0.45,4.04,-0.09,6.62,-1.05,7.15,2.09,6.02,0.68,7.42,0.00,5.20,0.22,3.87,0.23,6.28,0.34,25.12,-2.30,25.12,-2.30,0.00,0.00,0.00,0.67
2024-05-24 22:30:00,2.57,-0.45,3.83,-0.27,6.52,-1.05,6.68,1.95,6.07,0.82,6.89,0.00,4.99,0.22,3.60,0.00,5.95,0.26,23.92,-2.51,23.92,-2.51,0.00,0.00,0.00,0.67
2024-05-24 23:00:00,2.48,-0.47,3.64,-0.31,6.19,-1.10,6.42,1.87,5.89,0.76,6.58,-0.22,4.81,0.22,3.44,0.00,5.75,0.29,22.88,-2.60,22.88,-2.60,0.00,0.00,0.00,0.67
2024-05-24 23:30:00,2.31,-0.47,3.29,-0.31,5.75,-1.15,6.08,1.77,5.84,0.74,6.10,-0.22,4.54,0.00,3.23,0.00,5.50,0.23,21.60,-2.94,21.60,-2.94,0.00,0.00,0.00,0.00
2024-05-25 00:00:00,2.24,-0.47,3.14,-0.31,5.24,-1.15,6.08,1.77,5.76,0.74,5.88,-0.26,4.43,0.00,3.08,0.00,5.16,0.23,20.86,-3.18,20.86,-3.18,0.00,0.00,0.00,0.67
2024-05-25 00:30:00,2.19,-0.47,3.03,-0.31,4.92,-1.17,5.76,1.68,5.60,0.70,5.72,-0.26,4.26,0.00,2.97,0.00,4.92,0.23,20.06,-3.23,20.06,-3.23,0.00,0.00,0.00,0.67
2024-05-25 01:00:00,2.09,-0.47,2.93,-0.29,4.63,-1.17,5.43,1.58,5.53,0.68,5.43,-0.26,4.24,0.22,2.89,0.00,4.71,0.25,19.35,-3.29,19.35,-3.29,0.00,0.00,0.00,0.00
2024-05-25 01:30:00,1.95,-0.49,2.77,-0.29,4.46,-1.17,5.37,1.56,5.53,0.70,5.32,-0.26,4.04,0.00,2.80,0.00,4.63,0.00,18.84,-3.33,18.84,-3.33,0.00,0.00,0.00,0.00
2024-05-25 02:00:00,1.88,-0.49,2.69,-0.32,4.30,-1.16,5.17,1.51,5.37,0.57,5.32,-0.26,3.82,0.00,2.74,0.00,4.58,0.00,18.38,-3.58,18.38,-3.58,0.00,0.00,0.00,0.00
2024-05-25 02:30:00,1.86,-0.49,2.59,-0.32,4.24,-1.16,5.04,1.47,5.49,0.69,5.18,-0.23,3.71,0.00,2.65,0.00,4.48,0.22,18.06,-3.64,18.06,-3.64,0.00,0.00,0.00,0.00
2024-05-25 03:00:00,1.81,-0.49,2.44,-0.35,4.10,-1.16,5.00,1.46,5.53,0.71,4.99,-0.27,3.67,0.00,2.57,0.00,4.36,0.00,17.70,-3.68,17.70,-3.68,0.00,0.00,0.00,0.67
2024-05-25 03:30:00,1.78,-0.49,2.35,-0.35,4.02,-1.16,4.84,1.41,5.53,0.68,4.87,-0.31,3.67,0.00,2.59,0.00,4.26,0.00,17.37,-3.87,17.37,-3.87,0.00,0.00,0.00,0.67
2024-05-25 04:00:00,1.74,-0.49,2.33,-0.37,3.91,-1.16,4.59,1.34,5.50,0.66,4.84,-0.31,3.61,0.00,2.66,0.00,4.16,0.00,17.10,-3.96,17.10,-3.96,0.00,0.00,0.00,0.00
2024-05-25 04:30:00,1.78,-0.49,2.33,-0.37,3.83,-1.16,4.62,1.35,5.48,0.64,4.82,-0.31,3.61,-0.22,2.63,0.00,4.16,0.00,17.10,-3.95,17.10,-3.95,0.00,0.00,0.00,0.00
2024-05-25 05:00:00,1.69,-0.53,2.27,-0.40,3.90,-1.16,4.43,1.29,5.55,0.15,4.72,-0.31,3.55,-0.22,2.59,0.00,4.01,0.00,16.75,-4.02,16.75,-4.02,0.00,0.00,0.00,0.67
2024-05-25 05:30:00,1.67,-0.53,2.29,-0.37,3.83,-1.10,4.33,1.26,5.44,0.57,4.64,-0.29,3.49,-0.22,2.55,0.00,4.37,0.29,16.81,-3.80,16.81,-3.80,0.00,0.00,0.00,0.00
2024-05-25 06:00:00,1.67,-0.56,2.37,-0.42,3.95,-0.99,4.41,1.29,5.67,0.63,4.75,-0.31,3.49,-0.22,2.59,0.00,4.52,0.27,17.25,-3.77,17.25,-3.77,0.00,0.00,0.00,0.00
2024-05-25 06:30:00,1.95,-0.50,2.67,-0.31,4.16,-0.99,4.90,1.43,6.02,0.71,5.11,-0.31,3.49,0.00,3.13,0.23,4.62,0.30,18.68,-3.23,18.68,-3.23,0.00,0.00,0.00,0.00
2024-05-25 07:00:00,2.04,-0.46,2.88,-0.24,4.51,-0.95,5.22,1.52,6.11,0.75,5.23,-0.28,3.61,0.00,3.27,0.23,4.92,0.30,19.49,-2.94,19.49,-2.94,0.00,0.00,0.00,0.00
2024-05-25 07:30:00,2.20,-0.46,3.08,-0.23,4.71,-0.95,5.60,1.63,6.03,0.75,5.36,-0.25,3.83,0.00,3.43,0.27,5.17,0.30,20.49,-2.66,20.49,-2.66,0.00,0.00,0.00,0.00
2024-05-25 08:00:00,2.18,-0.46,3.12,-0.23,5.26,-0.84,5.95,1.74,6.08,0.75,5.68,-0.23,3.90,0.00,3.62,0.36,5.39,0.45,21.26,-2.38,21.26,-2.38,0.00,0.00,0.00,0.00
2024-05-25 08:30:00,2.31,-0.43,3.30,-0.23,5.57,-0.81,5.94,1.73,6.25,0.81,6.18,0.00,4.16,0.28,3.79,0.41,5.65,0.49,22.30,-1.99,22.30,-1.99,0.00,0.00,0.00,0.67
2024-05-25 09:00:00,2.39,-0.40,3.51,0.00,6.06,-0.72,6.00,1.75,6.39,0.88,6.47,0.00,4.39,0.00,3.89,0.44,5.74,0.49,24.10,-1.23,24.10,-1.23,0.00,0.00,0.00,0.00
2024-05-25 09:30:00,2.68,-0.37,3.76,0.24,6.33,-0.69,6.70,1.96,6.39,0.83,6.66,0.00,4.61,0.00,3.94,0.47,5.91,0.49,25.64,-0.72,25.64,-0.72,0.00,0.00,0.00,0.00
2024-05-25 10:00:00,2.63,-0.35,3.82,0.24,6.77,-0.57,6.61,1.93,6.35,0.83,6.82,0.00,4.66,0.00,3.91,0.52,6.18,0.64,26.09,-0.37,26.09,-0.37,0.00,0.00,0.00,0.67
2024-05-25 10:30:00,2.73,-0.39,3.98,0.29,6.84,-0.57,6.72,1.96,6.31,0.85,6.86,0.00,4.78,0.00,3.77,0.47,6.24,0.66,26.40,-0.15,26.40,-0.15,0.00,0.00,0.00,0.00
2024-05-25 11:00:00,2.70,-0.36,4.07,0.25,7.10,-0.57,6.77,1.97,6.20,0.85,6.88,0.22,4.78,0.22,3.89,0.54,6.36,0.59,26.44,-0.28,26.44,-0.28,0.00,0.00,0.00,0.67
2024-05-25 11:30:00,2.94,-0.34,4.03,0.22,7.04,-0.57,6.68,1.95,6.29,0.89,7.04,0.28,4.89,0.22,3.99,0.52,6.57,0.74,26.69,-0.26,26.69,-0.26,0.00,0.00,0.00,0.00
2024-05-25 12:00:00,3.03,-0.36,4.16,0.14,6.97,-0.57,6.79,1.98,5.95,0.65,7.12,0.00,4.92,0.22,4.02,0.52,6.50,0.66,26.92,-0.44,26.92,-0.44,0.00,0.00,0.00,0.00
2024-05-25 12:30:00,2.90,-0.36,4.12,0.05,7.06,-0.61,6.55,1.91,5.84,0.57,6.96,0.22,4.85,0.33,3.84,0.44,6.26,0.55,26.05,-0.85,26.05,-0.85,0.00,0.00,0.00,0.67
2024-05-25 13:00:00,2.78,-0.36,4.02,0.13,6.92,-0.64,6.35,1.85,5.51,0.46,6.76,0.00,4.82,0.22,3.74,0.44,6.19,0.49,25.64,-0.90,25.64,-0.90,0.00,0.00,0.00,0.67
2024-05-25 13:30:00,2.66,-0.40,3.68,-0.10,6.74,-0.62,6.32,1.84,5.26,0.00,6.61,0.00,4.66,0.22,3.55,0.41,5.85,0.44,24.00,-1.42,24.00,-1.42,0.00,0.00,0.00,0.67
2024-05-25 14:00:00,2.63,-0.33,3.54,-0.17,6.46,-0.66,6.23,1.82,4.90,0.00,6.46,0.22,4.60,0.00,3.52,0.31,5.85,0.41,22.52,-2.23,22.52,-2.23,0.00,0.00,0.00,0.67
2024-05-25 14:30:00,2.59,-0.33,3.49,-0.33,6.40,-0.70,6.18,1.80,4.82,0.00,6.46,0.28,4.57,0.00,3.50,0.31,5.96,0.50,22.34,-2.25,22.34,-2.25,0.00,0.00,0.00,0.67
2024-05-25 15:00:00,2.73,-0.33,3.49,-0.33,6.21,-0.76,6.26,1.82,4.79,-0.22,6.37,0.00,4.62,0.00,3.68,0.36,5.96,0.50,22.52,-2.23,22.52,-2.23,0.00,0.00,0.00,0.67
2024-05-25 15:30:00,2.73,-0.41,3.64,-0.33,6.21,-0.84,6.09,1.78,4.74,-0.22,6.43,0.00,4.70,0.22,3.82,0.32,5.96,0.47,22.59,-2.50,22.59,-2.50,0.00,0.00,0.00,0.67
2024-05-25 16:00:00,2.60,-0.39,3.58,-0.29,6.23,-0.84,5.93,1.73,4.68,-0.22,6.30,0.00,4.58,0.00,3.64,0.32,5.74,0.35,22.00,-2.66,22.00,-2.66,0.00,0.00,0.00,0.67
2024-05-25 16:30:00,2.64,-0.39,3.58,-0.27,6.11,-0.80,6.01,1.75,4.68,-0.26,6.35,0.00,4.66,0.00,3.70,0.32,5.63,0.26,22.23,-2.74,22.23,-2.74,0.00,0.00,0.00,0.67
2024-05-25 17:00:00,2.67,-0.41,3.58,-0.33,6.25,-0.82,6.05,1.76,4.68,-0.26,6.33,0.00,4.69,0.22,3.70,0.29,5.68,0.24,22.32,-2.77,22.32,-2.77,0.00,0.00,0.00,0.67
2024-05-25 17:30:00,2.67,-0.47,3.58,-0.33,6.38,-0.79,6.35,1.85,4.68,-0.30,6.52,0.00,4.75,0.00,3.62,0.23,5.62,0.24,22.66,-2.99,22.66,-2.99,0.00,0.00,0.00,0.67
2024-05-25 18:00:00,2.67,-0.47,3.68,-0.33,6.61,-0.81,6.49,1.89,4.65,-0.30,6.57,0.00,4.69,0.00,3.54,0.23,5.62,0.24,22.75,-2.95,22.75,-2.95,0.00,0.00,0.00,0.00
2024-05-25 18:30:00,2.77,-0.50,3.76,-0.33,6.57,-0.85,6.72,1.96,4.76,-0.28,6.57,0.00,4.63,0.00,3.54,0.00,5.62,0.24,22.93,-3.06,22.93,-3.06,0.00,0.00,0.00,0.00
2024-05-25 19:00:00,2.70,-0.47,3.67,-0.35,6.47,-0.89,6.11,1.78,4.76,-0.28,6.63,-0.22,4.65,0.00,3.47,0.22,5.62,0.24,22.62,-3.14,22.62,-3.14,0.00,0.00,0.00,0.00
2024-05-25 19:30:00,2.52,-0.52,3.56,-0.35,6.66,-0.89,6.04,1.76,4.63,-0.25,6.40,-0.22,4.54,0.00,3.29,0.00,5.38,0.00,21.88,-3.27,21.88,-3.27,0.00,0.00,0.00,0.67
2024-05-25 20:00:00,2.52,-0.48,3.64,-0.35,6.47,-0.93,5.94,1.73,4.61,-0.23,6.42,-0.22,4.44,0.00,3.34,0.00,5.38,0.00,21.72,-3.32,21.72,-3.32,0.00,0.00,0.00,0.00
2024-05-25 20:30:00,2.45,-0.50,3.53,-0.38,6.20,-0.94,5.98,1.74,4.44,-0.23,6.23,-0.24,4.36,0.00,3.29,0.00,5.35,0.22,21.37,-3.54,21.37,-3.54,0.00,0.00,0.00,0.00
2024-05-25 21:00:00,2.41,-0.48,3.50,-0.38,6.18,-0.98,5.82,1.70,4.49,-0.23,6.19,-0.24,4.30,-0.22,3.25,0.00,5.27,0.22,21.19,-3.57,21.19,-3.57,0.00,0.00,0.00,0.00
2024-05-25 21:30:00,2.50,-0.48,3.53,-0.43,6.18,-0.98,5.85,1.70,4.60,-0.30,6.22,-0.26,4.39,-0.22,3.31,-0.22,5.36,0.22,21.42,-3.69,21.42,-3.69,0.00,0.00,0.00,0.00
2024-05-25 22:00:00,2.52,-0.48,3.53,-0.43,6.18,-1.02,5.81,1.70,4.69,-0.30,6.26,-0.26,4.43,0.00,3.35,0.00,5.41,0.00,21.53,-3.74,21.53,-3.74,0.00,0.00,0.00,0.00
2024-05-25 22:30:00,2.46,-0.51,3.44,-0.40,6.14,-1.04,5.69,1.66,4.57,-0.28,6.10,-0.26,4.31,0.00,3.21,0.00,5.12,0.00,20.84,-3.82,20.84,-3.82,0.00,0.00,0.00,0.00
2024-05-25 23:00:00,2.35,-0.48,3.28,-0.40,5.86,-1.04,5.51,1.61,4.41,-0.30,5.74,-0.26,4.15,0.00,3.07,0.00,5.00,0.00,19.94,-3.87,19.94,-3.87,0.00,0.00,0.00,0.67
2024-05-25 23:30:00,2.24,-0.48,3.01,-0.43,5.07,-1.07,5.18,1.51,4.33,-0.30,5.53,-0.24,4.03,0.00,2.97,0.00,4.78,0.00,19.02,-3.98,19.02,-3.98,0.00,0.00,0.00,0.00
2024-05-26 00:00:00,2.12,-0.48,2.80,-0.43,5.07,-1.07,5.03,1.47,4.23,-0.35,5.32,-0.24,3.95,0.00,2.83,0.00,4.62,0.22,18.28,-4.07,18.28,-4.07,0.00,0.00,0.00,0.00
2024-05-26 00:30:00,2.04,-0.48,2.67,-0.43,4.79,-1.07,4.78,1.40,4.11,-0.35,5.19,-0.27,3.88,0.00,2.68,0.00,4.53,0.22,17.66,-4.14,17.66,-4.14,0.00,0.00,0.00,0.00
2024-05-26 01:00:00,2.00,-0.48,2.53,-0.46,4.53,-1.07,4.54,1.32,3.94,-0.40,5.00,-0.31,3.79,0.00,2.58,0.00,4.41,0.00,16.96,-4.32,16.96,-4.32,0.00,0.00,0.00,0.67
2024-05-26 01:30:00,1.91,-0.48,2.41,-0.46,4.26,-1.11,4.62,1.35,3.94,-0.40,4.86,-0.33,3.66,-0.22,2.51,-0.22,4.22,-0.22,16.52,-4.46,16.52,-4.46,0.00,0.00,0.00,0.00
2024-05-26 02:00:00,1.83,-0.48,2.32,-0.44,4.07,-1.11,4.40,1.28,3.91,-0.40,4.86,-0.33,3.55,-0.22,2.51,0.00,4.14,-0.22,16.17,-4.50,16.17,-4.50,0.00,0.00,0.00,0.00
2024-05-26 02:30:00,1.75,-0.53,2.26,-0.46,3.97,-1.11,4.31,1.26,3.88,-0.40,4.71,-0.35,3.49,-0.22,2.55,0.00,4.04,-0.22,15.86,-4.57,15.86,-4.57,0.00,0.00,0.00,0.67
2024-05-26 03:00:00,1.69,-0.55,2.16,-0.49,3.89,-1.13,4.21,1.23,3.83,-0.44,4.56,-0.35,3.49,-0.22,2.50,0.00,4.00,0.00,15.48,-4.58,15.48,-4.58,0.00,0.00,0.00,0.00
2024-05-26 03:30:00,1.69,-0.53,2.16,-0.49,3.77,-1.13,4.10,1.20,3.85,-0.42,4.56,-0.32,3.45,-0.22,2.50,0.00,3.91,0.00,15.33,-4.56,15.33,-4.56,0.00,0.00,0.00,0.00
2024-05-26 04:00:00,1.69,-0.53,2.12,-0.49,3.70,-1.13,4.14,1.21,3.88,-0.45,4.59,-0.32,3.45,-0.22,2.46,0.00,3.85,0.00,15.32,-4.55,15.32,-4.55,0.00,0.00,0.00,0.67
2024-05-26 04:30:00,1.65,-0.53,2.10,-0.46,3.66,-1.11,4.15,1.21,3.92,-0.39,4.57,-0.32,3.43,-0.22,2.43,0.00,3.85,0.00,15.28,-4.52,15.28,-4.52,0.00,0.00,0.00,0.00
2024-05-26 05:00:00,1.62,-0.53,2.08,-0.46,3.61,-1.11,4.16,1.21,3.91,-0.39,4.49,-0.32,3.45,-0.22,2.40,0.00,3.72,0.00,15.08,-4.51,15.08,-4.51,0.00,0.00,0.00,0.00
2024-05-26 05:30:00,1.62,-0.53,2.08,-0.46,3.55,-1.08,4.10,1.20,3.91,-0.37,4.40,-0.32,3.38,-0.22,2.40,0.00,3.70,0.00,14.92,-4.49,14.92,-4.49,0.00,0.00,0.00,0.00
2024-05-26 06:00:00,1.60,-0.53,2.14,-0.46,3.50,-1.08,4.24,1.24,3.91,-0.32,4.40,-0.32,3.32,-0.22,2.35,0.00,3.90,0.23,15.14,-4.39,15.14,-4.39,0.00,0.00,0.00,0.00
2024-05-26 06:30:00,1.67,-0.53,2.24,-0.44,3.58,-1.11,4.37,1.28,4.33,-0.29,4.68,-0.32,3.26,-0.22,2.68,0.24,4.01,0.23,15.90,-4.20,15.90,-4.20,0.00,0.00,0.00,0.00
2024-05-26 07:00:00,1.71,-0.53,2.36,-0.38,3.68,-1.11,4.42,1.29,4.48,-0.25,4.83,-0.32,3.30,-0.22,2.76,0.22,4.19,0.23,16.36,-4.06,16.36,-4.06,0.00,0.00,0.00,0.00
2024-05-26 07:30:00,1.83,-0.53,2.50,-0.38,3.82,-1.11,4.71,1.37,4.31,-0.29,4.95,-0.32,3.52,-0.22,2.85,0.22,4.29,0.23,17.06,-3.92,17.06,-3.92,0.00,0.00,0.00,0.00
2024-05-26 08:00:00,1.87,-0.51,2.64,-0.35,4.20,-1.09,5.22,1.52,4.43,-0.27,5.11,-0.32,3.63,0.00,3.01,0.22,4.39,0.00,17.89,-3.70,17.89,-3.70,0.00,0.00,0.00,0.00
2024-05-26 08:30:00,2.07,-0.51,2.86,-0.30,4.51,-1.06,5.74,1.67,4.46,-0.30,5.48,-0.30,3.84,0.00,3.06,0.00,4.64,0.22,19.09,-3.56,19.09,-3.56,0.00,0.00,0.00,0.00
2024-05-26 09:00:00,2.13,-0.51,3.15,-0.30,4.95,-1.04,5.87,1.71,4.54,-0.26,5.76,-0.28,4.07,0.00,3.32,0.22,4.81,0.22,20.03,-3.32,20.03,-3.32,0.00,0.00,0.00,0.00
2024-05-26 09:30:00,2.26,-0.49,3.34,-0.30,5.45,-0.96,5.84,1.70,4.69,-0.26,6.20,-0.24,4.17,0.00,3.32,0.22,5.13,0.22,20.91,-3.34,20.91,-3.34,0.00,0.00,0.00,0.00
2024-05-26 10:00:00,2.31,-0.49,3.44,-0.26,5.93,-0.96,6.03,1.76,4.73,-0.26,6.49,-0.24,4.36,0.00,3.53,0.24,5.46,0.22,21.87,-3.17,21.87,-3.17,0.00,0.00,0.00,0.00
2024-05-26 10:30:00,2.28,-0.49,3.44,-0.28,6.44,-0.91,6.09,1.78,4.76,-0.23,6.75,-0.24,4.49,0.00,3.35,0.22,5.61,0.26,22.23,-2.99,22.23,-2.99,0.00,0.00,0.00,0.00
2024-05-26 11:00:00,2.52,-0.49,3.80,-0.28,6.67,-0.89,6.38,1.86,4.88,-0.26,7.09,-0.24,4.62,0.00,3.53,0.22,5.85,0.26,23.30,-2.79,23.30,-2.79,0.00,0.00,0.00,0.00
2024-05-26 11:30:00,2.52,-0.47,3.73,-0.25,6.92,-0.86,6.37,1.86,4.80,-0.23,7.00,0.00,4.71,0.00,3.45,0.22,5.75,0.23,23.17,-2.75,23.17,-2.75,0.00,0.00,0.00,0.00
2024-05-26 12:00:00,2.58,-0.42,3.67,-0.17,6.99,-0.86,6.44,1.88,4.75,-0.23,6.94,-0.22,4.64,0.00,3.36,0.22,5.69,0.23,23.03,-2.65,23.03,-2.65,0.00,0.00,0.00,0.67
2024-05-26 12:30:00,2.61,-0.42,3.76,-0.14,7.01,-0.84,6.76,1.97,4.89,-0.27,7.15,0.00,4.71,0.00,3.48,0.22,5.78,0.27,23.79,-2.55,23.79,-2.55,0.00,0.00,0.00,0.00
2024-05-26 13:00:00,2.75,-0.39,3.76,-0.18,7.38,-0.82,6.61,1.93,4.83,-0.24,7.05,0.00,4.75,0.00,3.59,0.22,5.87,0.27,23.75,-2.58,23.75,-2.58,0.00,0.00,0.00,0.00
2024-05-26 13:30:00,2.92,-0.45,4.07,-0.22,7.32,-0.82,6.79,1.98,4.83,-0.24,7.22,0.00,4.82,0.00,3.73,0.22,5.99,0.27,24.40,-2.53,24.40,-2.53,0.00,0.00,0.00,0.00
2024-05-26 14:00:00,2.92,-0.45,4.05,-0.26,7.40,-0.82,6.88,2.01,4.87,-0.24,7.25,0.00,4.82,0.22,3.71,0.22,5.88,0.23,24.43,-2.66,24.43,-2.66,0.00,0.00,0.00,0.00
2024-05-26 14:30:00,2.69,-0.45,3.63,-0.34,7.44,-0.84,6.57,1.92,4.74,-0.24,6.99,-0.22,4.76,0.00,3.51,0.25,5.81,0.25,23.42,-2.86,23.42,-2.86,0.00,0.00,0.00,0.00
2024-05-26 15:00:00,2.33,-0.45,3.19,-0.37,7.17,-0.88,6.30,1.84,4.55,-0.27,6.75,-0.22,4.48,0.00,3.18,0.22,5.54,0.25,21.92,-2.92,21.92,-2.92,0.00,0.00,0.00,0.67
2024-05-26 15:30:00,2.64,-0.45,3.50,-0.37,6.62,-0.90,6.31,1.84,4.61,-0.27,6.67,-0.22,4.55,0.00,3.45,0.22,5.64,0.25,22.37,-2.92,22.37,-2.92,0.00,0.00,0.00,0.67
2024-05-26 16:00:00,2.64,-0.46,3.65,-0.41,6.51,-0.92,6.51,1.90,4.61,-0.27,6.77,-0.22,4.63,0.00,3.50,0.22,5.67,0.27,22.84,-2.92,22.84,-2.92,0.00,0.00,0.00,0.00
2024-05-26 16:30:00,2.61,-0.43,3.52,-0.41,6.74,-0.92,6.34,1.85,4.56,-0.33,6.81,-0.22,4.59,0.00,3.56,0.00,5.57,0.27,22.67,-3.09,22.67,-3.09,0.00,0.00,0.00,0.00
2024-05-26 17:00:00,2.79,-0.43,3.65,-0.44,6.84,-0.96,6.50,1.90,4.63,-0.33,6.91,-0.22,4.67,0.00,3.74,0.22,5.61,0.23,23.21,-3.14,23.21,-3.14,0.00,0.00,0.00,0.00
2024-05-26 17:30:00,2.66,-0.46,3.71,-0.42,6.94,-0.96,6.56,1.91,4.66,-0.33,7.09,-0.22,4.58,0.00,3.63,0.00,5.59,0.00,23.19,-3.23,23.19,-3.23,0.00,0.00,0.00,0.00
2024-05-26 18:00:00,2.40,-0.49,3.51,-0.42,6.94,-0.96,6.33,1.84,4.61,-0.37,6.83,-0.22,4.48,0.00,3.40,0.00,5.38,0.00,22.17,-3.44,22.17,-3.44,0.00,0.00,0.00,0.00
2024-05-26 18:30:00,2.33,-0.46,3.29,-0.44,6.52,-0.98,6.12,1.79,4.56,-0.37,6.63,-0.22,4.60,0.00,3.21,0.00,5.12,0.00,21.65,-3.51,21.65,-3.51,0.00,0.00,0.00,0.00
2024-05-26 19:00:00,2.29,-0.46,3.26,-0.42,6.52,-0.98,5.99,1.75,4.46,-0.37,6.52,-0.22,4.55,0.00,3.13,0.00,5.12,0.00,21.29,-3.59,21.29,-3.59,0.00,0.00,0.00,0.00
2024-05-26 19:30:00,2.36,-0.46,3.34,-0.46,6.40,-1.01,6.23,1.82,4.48,-0.41,6.52,-0.22,4.55,0.00,3.18,-0.22,5.25,0.00,21.67,-3.64,21.67,-3.64,0.00,0.00,0.00,0.00
2024-05-26 20:00:00,2.36,-0.46,3.44,-0.42,6.52,-1.04,6.19,1.80,4.48,-0.38,6.46,-0.22,4.55,0.00,3.20,-0.22,5.19,0.00,21.56,-3.69,21.56,-3.69,0.00,0.00,0.00,0.00
